Formatted Date,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Daily Summary
2013-08-31 20:00:00.000 +0200,Partly Cloudy,rain,16.81111111,16.81111111,0.73,4.4758,288,15.5526,0,1018,Partly cloudy starting overnight continuing until evening.
2011-12-29 02:00:00.000 +0100,Overcast,rain,1.716666667,-0.2,0.92,6.44,160,3.8801,0,1028.05,Foggy in the morning.
2008-02-20 15:00:00.000 +0100,Clear,rain,12.70555556,12.70555556,0.31,12.9766,231,9.982,0,1024.74,Foggy in the morning.
2009-05-01 17:00:00.000 +0200,Partly Cloudy,rain,22.91666667,22.91666667,0.31,26.1625,37,10.3684,0,1008.37,Partly cloudy throughout the day.
2012-12-29 13:00:00.000 +0100,Partly Cloudy,rain,2.211111111,0.361111111,0.66,6.4722,204,11.3988,0,1031.84,Partly cloudy starting in the morning.
2008-01-28 22:00:00.000 +0100,Partly Cloudy,snow,-3.183333333,-3.183333333,0.76,2.5599,222,14.9569,0,1034.07,Breezy starting overnight continuing until morning and partly cloudy starting in the morning.
2013-01-08 10:00:00.000 +0100,Mostly Cloudy,snow,-2.822222222,-2.822222222,0.66,1.7549,288,10.0303,0,1030.35,Mostly cloudy throughout the day.
2016-12-09 14:00:00.000 +0100,Mostly Cloudy,rain,4.711111111,1.611111111,0.82,13.7333,192,8.4847,0,1019.34,Mostly cloudy throughout the day.
2009-01-23 05:00:00.000 +0100,Foggy,rain,2.777777778,-0.594444444,0.96,12.88,30,3.059,0,1001.5,Foggy starting overnight continuing until night.
2016-10-26 08:00:00.000 +0200,Rain,rain,10.96111111,10.96111111,0.95,1.932,355,0,0,1019.72,Rain until afternoon.
2006-08-14 02:00:00.000 +0200,Overcast,rain,17.01111111,17.01111111,0.91,5.4096,178,13.685,0,1013.23,Mostly cloudy until night.
2007-09-19 06:00:00.000 +0200,Overcast,rain,12.22222222,12.22222222,0.8,26.5972,309,9.982,0,1016.8,Partly cloudy throughout the day.
2010-11-19 23:00:00.000 +0100,Foggy,rain,6.716666667,5.605555556,1,6.3434,184,0.9499,0,1020.06,Foggy until morning.
2014-07-27 04:00:00.000 +0200,Overcast,rain,19.84444444,19.84444444,0.87,3.1717,118,16.0517,0,1011.7,Mostly cloudy throughout the day.
2008-10-04 03:00:00.000 +0200,Mostly Cloudy,rain,14.19444444,14.19444444,0.9,3.7835,264,11.8979,0,1007.87,Mostly cloudy throughout the day.
2007-04-14 09:00:00.000 +0200,Clear,rain,14.07222222,14.07222222,0.38,15.8424,41,9.982,0,1024.96,Clear throughout the day.
2008-10-21 20:00:00.000 +0200,Mostly Cloudy,rain,11.37222222,11.37222222,0.8,6.1341,45,9.4507,0,1019.26,Partly cloudy throughout the day.
2013-05-30 17:00:00.000 +0200,Mostly Cloudy,rain,15.99444444,15.99444444,0.78,10.4328,230,11.0768,0,1001.94,Mostly cloudy throughout the day.
2014-02-19 15:00:00.000 +0100,Overcast,rain,14.91111111,14.91111111,0.67,0.2254,112,14.9086,0,1013.68,Foggy starting overnight continuing until morning.
2010-09-21 12:00:00.000 +0200,Partly Cloudy,rain,18.81666667,18.81666667,0.48,2.9141,81,11.27,0,1023.17,Partly cloudy starting in the morning continuing until evening.
2014-07-13 14:00:00.000 +0200,Partly Cloudy,rain,23.85,23.85,0.53,6.0536,205,16.1,0,1012.29,Partly cloudy throughout the day.
2016-10-10 19:00:00.000 +0200,Overcast,rain,12.10555556,12.10555556,0.62,11.2056,39,16.1,0,1017.36,Foggy in the morning.
2016-11-05 20:00:00.000 +0100,Partly Cloudy,rain,6.911111111,5.322222222,0.82,8.2915,156,9.6278,0,1019.27,Partly cloudy throughout the day.
2006-01-14 22:00:00.000 +0100,Clear,snow,-3.233333333,-5.844444444,0.93,6.2629,49,6.3434,0,1037.96,Mostly cloudy starting overnight continuing until evening.
2006-06-14 22:00:00.000 +0200,Partly Cloudy,rain,16.50555556,16.50555556,0.66,10.7387,50,15.8263,0,1016.95,Partly cloudy throughout the day.
2014-04-22 15:00:00.000 +0200,Mostly Cloudy,rain,19.85555556,19.85555556,0.64,8.7745,193,9.982,0,1012.79,Mostly cloudy throughout the day.
2013-02-23 10:00:00.000 +0100,Overcast,rain,3.855555556,-0.45,0.93,20.6885,120,6.118,0,1006.29,Overcast throughout the day.
2012-03-24 08:00:00.000 +0100,Mostly Cloudy,rain,12.22222222,12.22222222,0.5,8.05,50,9.982,0,1023.9,Partly cloudy starting overnight continuing until evening.
2006-07-06 00:00:00.000 +0200,Clear,rain,16.6,16.6,0.9,0,0,15.8263,0,1023.21,Partly cloudy starting in the morning continuing until evening.
2010-05-12 07:00:00.000 +0200,Mostly Cloudy,rain,15.92777778,15.92777778,0.93,5.1198,239,7.9695,0,1008.22,Mostly cloudy until night.
2014-04-28 21:00:00.000 +0200,Partly Cloudy,rain,14.90555556,14.90555556,0.67,9.66,338,10.2557,0,1005.04,Partly cloudy throughout the day.
2011-07-18 16:00:00.000 +0200,Partly Cloudy,rain,32.17777778,32.82222222,0.42,12.4292,183,10.0464,0,1005.52,Partly cloudy starting in the morning.
2009-12-08 00:00:00.000 +0100,Foggy,rain,3.888888889,2.311111111,0.96,6.44,180,0.161,0,1019.4,Foggy starting overnight continuing until morning.
2013-03-27 22:00:00.000 +0100,Overcast,snow,-1.022222222,-3.238888889,0.99,6.1502,170,3.3488,0,1015.11,Foggy starting overnight continuing until morning.
2010-12-08 21:00:00.000 +0100,Partly Cloudy,rain,10.13888889,10.13888889,0.95,10.9158,171,8.1305,0,1006.59,Mostly cloudy throughout the day.
2016-02-08 11:00:00.000 +0100,Mostly Cloudy,rain,8.75,6.133333333,0.67,17.1143,160,16.0517,0,1018.76,Mostly cloudy throughout the day.
2006-05-04 08:00:00.000 +0200,Mostly Cloudy,rain,12.15,12.15,0.66,3.8801,122,11.3183,0,1028.11,Partly cloudy until evening.
2014-12-23 09:00:00.000 +0100,Clear,rain,7.25,5.122222222,0.73,11.27,222,0,0,0,Clear throughout the day.
2009-10-08 09:00:00.000 +0200,Partly Cloudy,rain,17.22222222,17.22222222,0.67,12.88,160,8.05,0,1017.9,Partly cloudy starting in the morning continuing until night.
2015-12-30 21:00:00.000 +0100,Clear,snow,-2.805555556,-5.477777778,0.8,6.5849,13,16.1,0,1037.87,Mostly cloudy until evening.
2006-04-04 09:00:00.000 +0200,Overcast,rain,7.8,4.333333333,0.96,22.7815,329,7.9695,0,1014.48,Mostly cloudy until evening.
2009-01-24 17:00:00.000 +0100,Partly Cloudy,rain,3.888888889,3.888888889,0.89,4.83,190,9.016,0,993.1,Foggy overnight.
2016-09-17 06:00:00.000 +0200,Mostly Cloudy,rain,17.77777778,17.77777778,0.79,12.6546,120,9.9015,0,1010.28,Partly cloudy throughout the day.
2013-04-18 21:00:00.000 +0200,Partly Cloudy,rain,13.86666667,13.86666667,0.66,1.3524,291,9.982,0,1019.11,Partly cloudy starting in the morning continuing until evening.
2007-12-15 13:00:00.000 +0100,Foggy,snow,-1.272222222,-6.244444444,0.89,16.5025,37,1.6261,0,1028.6,Foggy starting in the morning continuing until afternoon.
2010-11-10 22:00:00.000 +0100,Partly Cloudy,rain,8.644444444,6.894444444,0.99,10.7226,156,5.152,0,1003.69,Mostly cloudy throughout the day.
2006-10-31 12:00:00.000 +0100,Partly Cloudy,rain,7.8,7.8,0.43,3.5581,174,9.982,0,1023.97,Partly cloudy starting in the morning.
2012-09-20 00:00:00.000 +0200,Mostly Cloudy,rain,14.88333333,14.88333333,0.8,20.3826,320,15.8263,0,1012.87,Mostly cloudy throughout the day.
2010-08-11 15:00:00.000 +0200,Partly Cloudy,rain,28.86666667,28.74444444,0.43,9.1126,1,9.982,0,1015.89,Partly cloudy until evening.
2012-12-27 23:00:00.000 +0100,Mostly Cloudy,rain,2.361111111,-0.727777778,0.96,11.0768,170,9.7566,0,1014.65,Foggy in the morning.
2011-05-26 09:00:00.000 +0200,Clear,rain,18.81666667,18.81666667,0.47,15.4882,31,9.982,0,1022.03,Partly cloudy starting in the afternoon continuing until evening.
2010-01-20 17:00:00.000 +0100,Foggy,rain,1.061111111,1.061111111,0.92,2.8336,247,3.0429,0,1016.45,Foggy starting in the morning continuing until night.
2006-07-24 16:00:00.000 +0200,Partly Cloudy,rain,27.68333333,28.93333333,0.59,6.44,88,10.8031,0,1016.33,Partly cloudy starting in the afternoon.
2011-08-13 12:00:00.000 +0200,Mostly Cloudy,rain,27.75555556,28.06666667,0.49,2.4794,71,10.0464,0,1011.22,Partly cloudy until night.
2015-12-11 17:00:00.000 +0100,Mostly Cloudy,rain,2.894444444,0.794444444,0.89,7.6153,191,11.8979,0,1031.58,Foggy starting in the evening.
2015-03-11 17:00:00.000 +0100,Mostly Cloudy,rain,12.15,12.15,0.47,19.9962,310,7.4543,0,1014.88,Mostly cloudy throughout the day.
2008-08-22 21:00:00.000 +0200,Clear,rain,26.94444444,26.75,0.38,9.5634,137,9.982,0,1011.05,Partly cloudy starting in the afternoon continuing until evening.
2006-07-21 19:00:00.000 +0200,Partly Cloudy,rain,31.22777778,31.94444444,0.45,7.5026,212,9.982,0,1017.78,Partly cloudy starting in the afternoon continuing until night.
2009-06-26 10:00:00.000 +0200,Partly Cloudy,rain,22.77777778,22.77777778,0.73,4.83,180,11.27,0,1006.4,Partly cloudy until night.
2013-07-01 10:00:00.000 +0200,Partly Cloudy,rain,18.88333333,18.88333333,0.55,14.2163,310,11.27,0,1019.37,Partly cloudy throughout the day.
2016-08-15 20:00:00.000 +0200,Mostly Cloudy,rain,23.95555556,23.95555556,0.62,8.1788,246,10.5777,0,1017.66,Partly cloudy starting in the morning.
2014-04-29 10:00:00.000 +0200,Partly Cloudy,rain,17.33888889,17.33888889,0.67,7.1484,176,16.1,0,1006.41,Mostly cloudy throughout the day.
2010-03-27 14:00:00.000 +0100,Overcast,rain,12.15,12.15,0.73,9.0482,288,11.27,0,1009.85,Mostly cloudy throughout the day.
2009-03-03 01:00:00.000 +0100,Mostly Cloudy,rain,5.677777778,5.677777778,0.91,2.5438,156,3.7352,0,1015.59,Mostly cloudy throughout the day.
2014-06-22 17:00:00.000 +0200,Mostly Cloudy,rain,26.13888889,26.13888889,0.3,10.6743,263,15.5526,0,1016.83,Mostly cloudy throughout the day.
2007-08-16 00:00:00.000 +0200,Partly Cloudy,rain,19.98333333,19.98333333,0.69,3.0751,130,15.8263,0,1013.2,Clear throughout the day.
2013-05-07 19:00:00.000 +0200,Mostly Cloudy,rain,21.16111111,21.16111111,0.72,0.1288,130,9.982,0,1014.93,Mostly cloudy throughout the day.
2015-08-31 13:00:00.000 +0200,Partly Cloudy,rain,33.86666667,34.5,0.37,14.0875,199,15.1823,0,1016.98,Partly cloudy until night.
2009-08-31 12:00:00.000 +0200,Mostly Cloudy,rain,23.88888889,23.88888889,0.34,12.88,310,9.982,0,1023.7,Partly cloudy overnight.
2010-04-15 06:00:00.000 +0200,Foggy,rain,4.005555556,1.6,1,9.499,181,0.5796,0,1011.82,Foggy in the morning.
2015-01-06 12:00:00.000 +0100,Partly Cloudy,rain,2.244444444,-2.016666667,0.54,17.4041,8,15.8263,0,1024.06,Partly cloudy until night.
2015-07-08 05:00:00.000 +0200,Clear,rain,19.05,19.05,0.88,3.22,231,14.3934,0,1010.7,Partly cloudy in the morning.
2007-03-09 03:00:00.000 +0100,Mostly Cloudy,rain,5.255555556,5.255555556,0.85,3.2683,318,14.812,0,1022.33,Mostly cloudy until afternoon.
2010-02-25 08:00:00.000 +0100,Foggy,rain,7.15,4.611111111,0.93,13.685,340,2.8819,0,1006.49,Foggy starting overnight continuing until morning.
2007-09-24 09:00:00.000 +0200,Mostly Cloudy,rain,13.68888889,13.68888889,0.68,0.1449,10,9.9015,0,1024.32,Partly cloudy throughout the day.
2008-08-03 05:00:00.000 +0200,Mostly Cloudy,rain,20.84444444,20.84444444,0.69,9.1126,179,14.9569,0,1015.6,Partly cloudy until evening.
2007-05-19 01:00:00.000 +0200,Overcast,rain,10.66666667,10.66666667,0.86,13.7333,337,5.1359,0,1012.47,Mostly cloudy until night.
2008-07-26 00:00:00.000 +0200,Mostly Cloudy,rain,17.75555556,17.75555556,0.9,6.44,320,14.9086,0,1007.14,Partly cloudy throughout the day.
2012-06-02 21:00:00.000 +0200,Partly Cloudy,rain,17.58888889,17.58888889,0.74,4.4919,169,9.982,0,1015.69,Mostly cloudy until night.
2013-09-13 11:00:00.000 +0200,Partly Cloudy,rain,17.59444444,17.59444444,0.6,20.608,289,10.3523,0,1016.96,Mostly cloudy throughout the day.
2011-03-05 23:00:00.000 +0100,Partly Cloudy,snow,-2.194444444,-6.161111111,0.92,10.8836,211,4.991,0,1019.36,Foggy starting overnight continuing until morning.
2006-06-20 13:00:00.000 +0200,Partly Cloudy,rain,28.03333333,29.75,0.62,9.6278,346,11.27,0,1015.43,Partly cloudy starting in the morning.
2016-01-29 06:00:00.000 +0100,Foggy,rain,1.105555556,1.105555556,1,0,0,2.4794,0,1028.01,Foggy starting in the evening.
2012-01-10 12:00:00.000 +0100,Overcast,rain,1.111111111,-2.272222222,0.92,11.27,210,6.118,0,1024.1,Mostly cloudy throughout the day.
2014-06-24 09:00:00.000 +0200,Partly Cloudy,rain,19.97222222,19.97222222,0.73,15.5526,20,10.2557,0,1014.22,Mostly cloudy throughout the day.
2008-02-05 18:00:00.000 +0100,Mostly Cloudy,rain,7.655555556,6.133333333,0.77,8.6135,338,9.8049,0,1023.12,Mostly cloudy starting overnight continuing until evening.
2015-06-28 01:00:00.000 +0200,Overcast,rain,17.77777778,17.77777778,0.81,11.2378,281,16.1,0,1014.42,Mostly cloudy throughout the day.
2014-11-08 04:00:00.000 +0100,Mostly Cloudy,rain,12.23888889,12.23888889,0.82,6.2146,157,14.168,0,1013.52,Mostly cloudy throughout the day.
2011-01-03 08:00:00.000 +0100,Foggy,snow,-5.177777778,-5.177777778,0.93,3.22,310,2.9302,0,1021.35,Foggy starting overnight continuing until afternoon.
2008-11-17 05:00:00.000 +0100,Overcast,rain,6.116666667,3.266666667,0.93,14.1841,290,6.1985,0,1021.76,Mostly cloudy throughout the day.
2007-06-08 02:00:00.000 +0200,Partly Cloudy,rain,17.49444444,17.49444444,0.78,4.1538,349,14.9569,0,1016.18,Partly cloudy until night.
2007-01-09 03:00:00.000 +0100,Partly Cloudy,rain,5.027777778,2.527777778,0.93,10.8353,190,14.812,0,1019.37,Partly cloudy until night.
2012-07-01 13:00:00.000 +0200,Partly Cloudy,rain,35.06666667,36.00555556,0.35,12.1877,85,9.982,0,1014.86,Partly cloudy starting in the afternoon continuing until evening.
2006-09-03 09:00:00.000 +0200,Partly Cloudy,rain,21,21,0.68,5.0232,211,9.982,0,1019.65,Mostly cloudy starting in the morning.
2007-07-17 21:00:00.000 +0200,Clear,rain,27.8,27.22222222,0.35,9.2253,150,9.982,0,1015.15,Clear throughout the day.
2011-12-13 17:00:00.000 +0100,Mostly Cloudy,rain,6.038888889,4.488888889,0.86,7.5509,228,4.5885,0,1017.47,Foggy starting in the evening.
2011-11-22 06:00:00.000 +0100,Overcast,snow,-2.177777778,-2.177777778,0.89,3.3166,174,5.9731,0,1026.56,Overcast throughout the day.
2016-05-15 04:00:00.000 +0200,Mostly Cloudy,rain,11.55,11.55,0.93,6.5205,309,15.9229,0,1006.85,Mostly cloudy throughout the day.
2012-10-15 10:00:00.000 +0200,Mostly Cloudy,rain,13.84444444,13.84444444,0.93,14.2807,131,10.948,0,1009.48,Foggy in the morning.
2013-04-20 18:00:00.000 +0200,Partly Cloudy,rain,22.19444444,22.19444444,0.45,14.3129,11,9.982,0,1016.54,Partly cloudy starting in the morning continuing until night.
2012-08-31 17:00:00.000 +0200,Mostly Cloudy,rain,32.73333333,30.54444444,0.18,19.3683,131,10.3523,0,1010.72,Partly cloudy throughout the day.
2011-08-24 15:00:00.000 +0200,Clear,rain,37.22222222,36.77777778,0.25,10.948,171,9.982,0,0,Clear throughout the day.
2011-10-13 06:00:00.000 +0200,Overcast,rain,8.961111111,7.25,0.93,10.8836,309,8.05,0,1019.02,Partly cloudy until night.
2007-09-02 05:00:00.000 +0200,Clear,rain,11.73888889,11.73888889,0.84,10.948,327,14.9569,0,1018.67,Partly cloudy starting in the morning continuing until evening.
2014-10-30 06:00:00.000 +0100,Overcast,rain,7.127777778,7.127777778,0.87,1.61,340,7.9695,0,1024.43,Overcast throughout the day.
2008-11-18 00:00:00.000 +0100,Mostly Cloudy,rain,0.55,-2.794444444,0.89,10.6099,331,15.8263,0,1026.27,Partly cloudy starting in the afternoon continuing until evening.
2015-07-19 00:00:00.000 +0200,Mostly Cloudy,rain,24.36666667,24.36666667,0.65,10.7548,30,16.1,0,1015.49,Partly cloudy throughout the day.
2010-12-18 06:00:00.000 +0100,Overcast,snow,-7.244444444,-12.38333333,0.88,11.4149,70,7.8729,0,1001.07,Foggy starting in the morning continuing until afternoon.
2014-02-27 16:00:00.000 +0100,Overcast,rain,12.26666667,12.26666667,0.51,8.8228,156,10.3523,0,1019.51,Mostly cloudy starting overnight.
2011-03-19 19:00:00.000 +0100,Overcast,rain,3.838888889,0.683333333,0.93,12.9766,9,6.4078,0,1021.56,Overcast throughout the day.
2006-10-20 05:00:00.000 +0200,Clear,rain,2.661111111,-0.244444444,0.81,10.5616,132,14.9569,0,1013.97,Mostly cloudy starting in the morning.
2009-02-05 03:00:00.000 +0100,Foggy,rain,3.888888889,1.072222222,1,11.27,220,0.322,0,1005.3,Foggy starting overnight continuing until morning.
2011-01-16 20:00:00.000 +0100,Partly Cloudy,rain,3.822222222,3.822222222,0.92,4.6851,171,8.1305,0,1030.58,Partly cloudy starting overnight continuing until evening.
2015-04-13 07:00:00.000 +0200,Partly Cloudy,rain,8.666666667,8.666666667,0.78,3.5581,283,16.1,0,1026.34,Partly cloudy throughout the day.
2009-10-19 10:00:00.000 +0200,Overcast,rain,6.111111111,2.977777778,0.79,16.1,0,11.27,0,1017.8,Overcast throughout the day.
2013-10-23 18:00:00.000 +0200,Mostly Cloudy,rain,21.15555556,21.15555556,0.59,16.9533,161,16.1,0,1017.73,Partly cloudy throughout the day.
2011-08-16 03:00:00.000 +0200,Mostly Cloudy,rain,18.45,18.45,0.89,6.7781,328,15.8263,0,1014.44,Partly cloudy until night.
2011-10-15 00:00:00.000 +0200,Partly Cloudy,rain,3.705555556,0.933333333,0.75,10.8836,30,15.8263,0,1032.94,Mostly cloudy starting in the morning.
2007-04-15 04:00:00.000 +0200,Clear,rain,9.377777778,7.744444444,0.56,10.9158,21,15.8263,0,1023.36,Partly cloudy starting in the afternoon.
2010-03-18 12:00:00.000 +0100,Partly Cloudy,rain,12.84444444,12.84444444,0.45,4.83,315,10.0464,0,1029.34,Mostly cloudy starting overnight continuing until evening.
2016-02-16 15:00:00.000 +0100,Overcast,rain,7.688888889,5.472222222,0.96,12.3487,351,5.9731,0,1028.37,Foggy overnight.
2010-09-03 20:00:00.000 +0200,Mostly Cloudy,rain,17.05555556,17.05555556,0.76,3.9767,29,10.3523,0,1020.06,Mostly cloudy starting overnight.
2010-07-12 20:00:00.000 +0200,Partly Cloudy,rain,26.98888889,28.21666667,0.62,11.0446,308,11.0285,0,1011.92,Partly cloudy starting in the morning.
2007-05-20 17:00:00.000 +0200,Mostly Cloudy,rain,22.86111111,22.86111111,0.57,2.093,184,11.0768,0,1017.68,Foggy in the morning.
2012-01-25 07:00:00.000 +0100,Overcast,snow,0,-5.938888889,0.7,25.4058,358,10.3684,0,1015.32,Mostly cloudy throughout the day.
2012-07-27 15:00:00.000 +0200,Partly Cloudy,rain,27.45,28.57777778,0.59,13.0088,69,11.27,0,1012.82,Foggy in the morning.
2014-03-22 10:00:00.000 +0100,Partly Cloudy,rain,18.67777778,18.67777778,0.33,21.8477,209,15.5526,0,1014.98,Partly cloudy starting overnight.
2012-03-06 14:00:00.000 +0100,Partly Cloudy,rain,5,1.844444444,0.36,14.49,70,11.27,0,1025,Partly cloudy starting in the morning continuing until evening.
2009-01-12 13:00:00.000 +0100,Foggy,snow,-5.172222222,-9.244444444,0.85,9.2897,58,1.7871,0,1039.45,Foggy starting in the morning.
2014-03-23 00:00:00.000 +0100,Partly Cloudy,rain,11.09444444,11.09444444,0.66,10.7065,190,16.1,0,1010.17,Mostly cloudy throughout the day.
2006-04-02 06:00:00.000 +0200,Mostly Cloudy,rain,10.36666667,10.36666667,0.78,10.7065,136,15.8263,0,1014.31,Partly cloudy throughout the day.
2007-05-30 15:00:00.000 +0200,Partly Cloudy,rain,19.91111111,19.91111111,0.53,17.3558,298,11.27,0,1010.82,Partly cloudy throughout the day.
2016-05-23 07:00:00.000 +0200,Partly Cloudy,rain,17,17,0.73,15.3594,139,16.1,0,1013.49,Partly cloudy throughout the day.
2014-12-21 05:00:00.000 +0100,Clear,rain,3.938888889,0.005555556,0.82,18.0642,291,0,0,0,Windy in the afternoon.
2011-09-14 23:00:00.000 +0200,Partly Cloudy,rain,21.50555556,21.50555556,0.65,15.8263,324,14.9569,0,1014.75,Partly cloudy starting in the afternoon.
2015-09-14 08:00:00.000 +0200,Partly Cloudy,rain,17.06111111,17.06111111,0.76,19.0624,139,14.329,0,1016.21,Clear throughout the day.
2013-04-29 18:00:00.000 +0200,Mostly Cloudy,rain,28.83888889,27.68888889,0.29,10.0625,220,9.982,0,1017.69,Partly cloudy until night.
2011-01-10 21:00:00.000 +0100,Partly Cloudy,rain,3.288888889,1.666666667,1,6.2951,350,3.8479,0,1022.32,Mostly cloudy starting in the morning.
2012-08-13 07:00:00.000 +0200,Clear,rain,13.64444444,13.64444444,0.84,1.8193,352,9.982,0,1016.02,Partly cloudy starting in the morning continuing until evening.
2014-10-23 13:00:00.000 +0200,Overcast,rain,7.85,5.955555556,0.96,10.6582,2,5.2164,0,1006.73,Overcast throughout the day.
2007-03-16 03:00:00.000 +0100,Mostly Cloudy,rain,2.044444444,2.044444444,0.83,0,0,15.8263,0,1025.27,Partly cloudy starting overnight continuing until morning.
2013-03-25 18:00:00.000 +0100,Foggy,snow,-0.138888889,-6.083333333,1,25.1643,30,2.4955,0,1006.6,Foggy starting in the afternoon continuing until evening.
2007-03-31 01:00:00.000 +0200,Mostly Cloudy,rain,7.666666667,5.816666667,0.66,10.2074,147,15.8263,0,1016.22,Partly cloudy until night.
2008-06-04 20:00:00.000 +0200,Mostly Cloudy,rain,22.16111111,22.16111111,0.65,13.0732,202,11.3988,0,1007.92,Partly cloudy throughout the day.
2015-07-31 07:00:00.000 +0200,Mostly Cloudy,rain,17.17777778,17.17777778,0.75,9.1931,341,16.1,0,1014.15,Mostly cloudy until night.
2010-01-20 00:00:00.000 +0100,Overcast,snow,-1.666666667,-1.666666667,0.92,3.22,250,4.3631,0,1020.97,Foggy starting in the morning continuing until night.
2009-04-30 10:00:00.000 +0200,Mostly Cloudy,rain,18.88888889,18.88888889,0.48,3.22,350,9.982,0,1008.5,Partly cloudy until night.
2008-01-26 02:00:00.000 +0100,Clear,snow,-3.305555556,-5.983333333,0.92,6.4239,204,9.982,0,1037.74,Partly cloudy starting overnight continuing until night.
